TimeFrom,TimeTo,Speaker,Gap between speakers
0.08,0.34,0,0
0.34,0.48,0,0
0.48,0.98,0,0
1.82,2.07,0,0
2.07,2.22,0,0
2.22,2.27,0,0
2.27,2.83,0,0
2.83,3.08,0,0
3.18,3.82,0,0
3.87,3.99,0,0
3.99,4.67,0,0
4.67,4.84,0,0
4.84,5.07,0,0
5.07,5.51,0,0
5.51,5.78,0,0
5.78,5.93,0,0
5.93,6.28,0,0
6.57,6.86,0,0
6.86,7.13,0,0
7.13,7.44,0,0
7.44,8.19,0,0
8.42,8.67,1,0.23
8.67,8.83,1,0.23
8.83,9.13,1,0.23
9.13,9.2,1,0.23
9.2,9.46,1,0.23
10.15,10.29,1,0.23
10.29,10.46,1,0.23
10.46,10.73,1,0.23
10.73,10.97,1,0.23
10.97,11.19,1,0.23
11.19,11.42,1,0.23
11.61,11.95,1,0.23
11.95,12.33,1,0.23
12.33,12.6,1,0.23
12.6,12.68,1,0.23
12.68,13.11,1,0.23
13.72,14,1,0.23
14,14.12,1,0.23
14.12,14.37,1,0.23
14.37,14.51,1,0.23
14.51,14.67,1,0.23
14.67,14.9,1,0.23
14.9,15.23,1,0.23
15.23,15.35,1,0.23
15.35,15.67,1,0.23
15.67,15.75,1,0.23
15.99,16.21,1,0.23
16.21,16.37,1,0.23
16.51,16.61,1,0.23
16.61,16.82,1,0.23
16.82,17.02,1,0.23
17.02,17.35,1,0.23
17.8,18.4,0,0.45
18.43,18.99,0,0.45
19.52,19.65,0,0.45
19.65,19.9,0,0.45
19.93,20.13,0,0.45
20.13,20.46,0,0.45
20.46,20.58,0,0.45
20.58,20.75,0,0.45
20.75,20.93,0,0.45
20.93,21.13,0,0.45
21.13,21.29,0,0.45
21.29,21.44,0,0.45
21.44,21.77,0,0.45
21.77,22.16,0,0.45
22.22,22.48,0,0.45
22.48,22.84,0,0.45
22.84,23.19,0,0.45
23.45,23.83,1,0.26
23.87,24.22,0,0.04
24.26,24.49,0,0.04
24.49,24.67,0,0.04
24.67,24.78,0,0.04
24.78,24.89,0,0.04
24.89,25.24,0,0.04
25.3,25.79,0,0.04
25.79,26.08,0,0.04
26.08,26.7,0,0.04
27.63,27.7,1,0.93
27.7,27.9,1,0.93
27.9,28.18,1,0.93
28.18,28.54,1,0.93
28.54,28.81,1,0.93
28.85,29.02,1,0.93
29.02,29.36,1,0.93
29.47,30.09,1,0.93
30.14,30.43,1,0.93
30.87,31.15,1,0.93
31.15,31.53,1,0.93
31.69,32.02,1,0.93
32.02,32.38,1,0.93
32.7,32.91,1,0.93
32.91,33.41,1,0.93
33.41,33.94,1,0.93
34.32,34.51,1,0.93
34.51,34.67,1,0.93
34.67,34.77,1,0.93
34.77,34.96,1,0.93
34.96,35.1,1,0.93
35.2,35.62,1,0.93
36.46,36.8,0,0.84
36.8,37.32,0,0.84
37.32,37.47,0,0.84
37.47,37.61,0,0.84
37.61,37.95,0,0.84
37.95,38.23,0,0.84
38.23,38.63,0,0.84
38.63,38.85,0,0.84
38.85,39.05,0,0.84
39.11,39.31,1,0.06
40.76,41.1,0,1.45
41.1,41.5,0,1.45
41.56,41.81,0,1.45
41.81,42,0,1.45
42,42.13,0,1.45
42.16,42.55,0,1.45
42.58,42.79,0,1.45
42.79,43.1,0,1.45
43.1,43.18,0,1.45
43.18,43.24,0,1.45
43.24,43.68,0,1.45
44.6,45,1,0.92
45.32,45.55,1,0.92
45.55,45.84,1,0.92
45.84,45.92,1,0.92
45.92,46.36,1,0.92
46.36,46.65,1,0.92
46.96,47.36,1,0.92
47.36,47.44,1,0.92
47.44,47.65,1,0.92
47.65,47.97,1,0.92
47.97,48.22,1,0.92
48.79,49.02,1,0.92
49.02,49.25,1,0.92
49.25,49.53,1,0.92
49.53,49.97,1,0.92
49.97,50.29,1,0.92
51.44,51.76,1,0.92
51.76,51.83,1,0.92
51.83,52.06,1,0.92
52.06,52.49,1,0.92
52.49,52.67,1,0.92
53.64,53.85,1,0.92
53.85,54.36,1,0.92
54.49,54.6,1,0.92
54.6,54.82,1,0.92
54.82,55.13,1,0.92
55.13,55.31,1,0.92
55.31,55.97,1,0.92
56.27,56.81,1,0.92
56.81,56.96,1,0.92
56.96,57.13,1,0.92
57.13,57.2,1,0.92
57.2,57.45,1,0.92
57.45,57.53,1,0.92
57.53,57.77,1,0.92
57.77,57.87,1,0.92
57.87,58.04,1,0.92
58.04,58.63,1,0.92
58.63,58.76,1,0.92
58.76,59.17,1,0.92
59.17,59.38,1,0.92
59.93,60.06,1,0.92
60.06,60.34,1,0.92
60.34,60.46,1,0.92
60.46,60.58,1,0.92
60.58,60.65,1,0.92
60.65,61.14,1,0.92
61.68,62.02,1,0.92
62.07,62.2,1,0.92
62.2,62.34,1,0.92
62.34,62.67,1,0.92
62.67,63.01,1,0.92
64.14,64.34,1,0.92
64.67,64.88,1,0.92
64.88,64.98,1,0.92
64.98,65.35,1,0.92
65.35,65.45,1,0.92
65.45,65.85,1,0.92
65.85,66.36,1,0.92
67.2,67.23,1,0.92
67.23,67.39,1,0.92
67.39,67.45,1,0.92
67.45,67.56,1,0.92
67.56,67.93,1,0.92
67.93,68.3,1,0.92
68.3,68.44,1,0.92
69.26,69.64,0,0.82
69.64,70.21,0,0.82
70.5,70.62,0,0.82
70.62,70.8,0,0.82
70.8,70.95,0,0.82
70.95,71.31,0,0.82
71.31,71.78,0,0.82
72.15,72.49,0,0.82
72.49,72.7,0,0.82
72.7,73.35,0,0.82
73.59,74,1,0.24
74.18,74.72,0,0.18
74.8,75.02,0,0.18
75.02,75.44,0,0.18
75.44,75.78,0,0.18
75.78,75.88,0,0.18
75.88,76.03,0,0.18
76.03,77,0,0.18
77.64,78.14,0,0.18
79.82,80.01,0,0.18
83.01,83.26,0,0.18
83.26,83.79,0,0.18
84.15,84.32,0,0.18
84.32,84.43,0,0.18
84.43,84.6,0,0.18
84.6,84.72,0,0.18
84.72,85.4,0,0.18
85.4,85.71,0,0.18
85.74,85.86,0,0.18
85.86,86.1,0,0.18
86.1,86.2,0,0.18
86.2,86.28,0,0.18
86.73,86.92,0,0.18
86.92,87,0,0.18
87,87.38,0,0.18
87.38,87.49,0,0.18
87.49,87.97,0,0.18
87.97,88.08,0,0.18
88.08,88.24,0,0.18
88.24,88.38,0,0.18
88.38,88.57,0,0.18
88.57,88.62,0,0.18
88.62,88.78,0,0.18
88.78,89.29,0,0.18
89.59,89.87,1,0.3
89.87,90,1,0.3
90,90.31,1,0.3
90.95,91.11,1,0.3
91.11,91.34,1,0.3
91.34,91.44,1,0.3
91.44,91.7,1,0.3
91.7,91.82,1,0.3
91.82,92.01,1,0.3
92.01,92.39,1,0.3
92.39,92.55,1,0.3
92.55,92.77,1,0.3
92.82,92.92,1,0.3
92.92,93.1,1,0.3
93.1,93.2,1,0.3
93.2,93.28,1,0.3
93.28,93.4,1,0.3
93.4,93.48,1,0.3
93.48,93.8,1,0.3
93.8,94.14,1,0.3
94.14,94.43,1,0.3
95.53,95.68,1,0.3
95.68,95.88,1,0.3
95.88,96.06,1,0.3
96.06,96.14,1,0.3
96.14,96.37,1,0.3
96.37,96.7,1,0.3
96.7,96.88,1,0.3
96.88,97.06,1,0.3
97.06,97.25,1,0.3
98.79,98.9,1,0.3
98.9,99.16,1,0.3
99.16,99.28,1,0.3
99.28,99.4,1,0.3
99.4,99.64,1,0.3
99.64,99.94,1,0.3
99.94,100.05,1,0.3
100.05,100.32,1,0.3
101.29,101.69,1,0.3
102.64,103.24,0,0.95
103.24,103.59,0,0.95
103.59,104.05,0,0.95
104.08,104.42,0,0.95
104.45,104.73,0,0.95
104.73,104.97,0,0.95
104.97,105.62,0,0.95
105.62,105.77,0,0.95
105.77,105.91,0,0.95
105.91,106.07,0,0.95
106.07,106.36,0,0.95
106.36,106.64,0,0.95
107.48,107.67,1,0.84
107.67,107.9,1,0.84
107.9,107.98,1,0.84
107.98,108.19,1,0.84
108.19,108.45,1,0.84
108.48,108.66,1,0.84
108.66,109,1,0.84
109,109.16,1,0.84
109.53,109.74,1,0.84
109.74,109.87,1,0.84
109.87,110.11,1,0.84
110.11,110.22,1,0.84
110.22,110.28,1,0.84
110.28,110.44,1,0.84
110.44,110.97,1,0.84
112.3,112.36,0,1.33
112.36,112.78,0,1.33
112.78,112.93,0,1.33
112.93,113.06,0,1.33
113.06,113.19,0,1.33
113.19,113.38,0,1.33
113.38,113.44,0,1.33
113.44,113.63,0,1.33
113.63,113.93,0,1.33
113.98,114.02,0,1.33
114.02,114.23,0,1.33
114.23,114.39,0,1.33
114.39,114.58,0,1.33
114.58,114.91,0,1.33
114.91,115.04,0,1.33
115.04,115.36,0,1.33
115.63,115.76,0,1.33
115.76,116.26,0,1.33
116.26,116.35,0,1.33
116.35,116.71,0,1.33
116.71,116.96,0,1.33
116.96,117.4,0,1.33
117.4,117.83,0,1.33
117.93,118.21,0,1.33
118.21,118.54,0,1.33
119.39,119.84,0,1.33
119.88,120.28,0,1.33
120.31,120.47,0,1.33
120.47,120.62,0,1.33
120.62,120.81,0,1.33
120.81,121.17,0,1.33
121.2,121.55,0,1.33
121.55,121.7,0,1.33
121.7,121.92,0,1.33
121.92,122.43,0,1.33
122.43,122.57,0,1.33
122.57,122.76,0,1.33
122.76,123.12,0,1.33
123.15,123.52,1,0.03
125.02,125.4,0,1.5
125.4,125.8,0,1.5
125.83,126.1,0,1.5
126.1,126.31,0,1.5
126.31,126.57,0,1.5
126.57,127.11,0,1.5
127.53,128,0,1.5
128.21,128.37,0,1.5
128.37,128.58,0,1.5
128.58,128.65,0,1.5
128.65,128.89,0,1.5
128.89,129.08,0,1.5
129.08,129.28,0,1.5
129.28,129.71,0,1.5
129.71,130.05,0,1.5
130.05,130.18,0,1.5
130.18,130.41,0,1.5
130.41,130.58,0,1.5
130.58,130.71,0,1.5
130.71,130.8,0,1.5
130.8,130.99,0,1.5
130.99,131.31,0,1.5
131.31,131.43,0,1.5
131.43,131.75,0,1.5
131.79,132.3,1,0.04
132.33,132.45,1,0.04
132.45,132.79,1,0.04
133.29,133.44,1,0.04
133.44,133.88,1,0.04
133.88,134.1,1,0.04
134.96,135.38,1,0.04
135.38,135.59,1,0.04
135.59,135.75,1,0.04
135.75,135.97,1,0.04
135.97,136.29,1,0.04
137.66,137.8,1,0.04
137.8,137.98,1,0.04
137.98,138.14,1,0.04
138.14,138.22,1,0.04
138.22,138.49,1,0.04
138.68,139.27,1,0.04
139.27,139.74,1,0.04
140.25,140.42,1,0.04
140.42,140.62,1,0.04
140.62,140.68,1,0.04
140.68,140.83,1,0.04
140.83,141.03,1,0.04
141.06,141.4,1,0.04
141.4,141.48,1,0.04
141.48,141.72,1,0.04
142.21,142.32,1,0.04
142.32,142.55,1,0.04
142.55,142.74,1,0.04
142.74,142.8,1,0.04
142.8,143.07,1,0.04
143.07,143.23,1,0.04
143.23,143.54,1,0.04
143.54,143.93,1,0.04
144.09,144.43,1,0.04
144.47,145.13,1,0.04
145.13,145.22,1,0.04
145.22,145.38,1,0.04
145.38,145.75,1,0.04
145.75,145.86,1,0.04
145.86,146.1,1,0.04
146.1,146.27,1,0.04
147.21,147.33,1,0.04
147.33,147.48,1,0.04
147.48,147.59,1,0.04
147.59,147.86,1,0.04
147.86,148.07,1,0.04
148.07,148.57,1,0.04
148.63,148.78,1,0.04
148.78,148.97,1,0.04
148.97,149.07,1,0.04
149.07,149.4,1,0.04
149.4,149.66,1,0.04
150.22,150.52,1,0.04
150.52,150.68,1,0.04
150.68,151.29,1,0.04
151.29,151.41,1,0.04
151.41,151.63,1,0.04
151.63,152.11,1,0.04
152.79,152.95,1,0.04
152.95,153.29,1,0.04
153.29,153.33,1,0.04
153.33,153.5,1,0.04
153.5,153.64,1,0.04
153.64,153.7,1,0.04
153.7,153.8,1,0.04
153.8,153.97,1,0.04
153.97,154.1,1,0.04
154.1,154.25,1,0.04
154.25,154.41,1,0.04
154.49,154.72,1,0.04
154.72,154.91,1,0.04
154.91,155.24,1,0.04
155.27,155.61,0,0.03
156.69,157.03,0,0.03
157.03,157.32,0,0.03
157.32,157.81,0,0.03
157.81,158.04,0,0.03
158.04,158.39,0,0.03
158.39,158.47,0,0.03
158.47,158.62,0,0.03
158.62,158.78,0,0.03
158.78,159.32,0,0.03
159.5,159.9,0,0.03
159.9,160.18,0,0.03
160.25,161.17,1,0.07
162.49,162.82,1,0.07
162.93,163.19,1,0.07
163.32,163.42,1,0.07
163.42,163.73,1,0.07
163.73,163.87,1,0.07
163.87,163.99,1,0.07
163.99,164.09,1,0.07
164.09,164.3,1,0.07
164.3,164.4,1,0.07
164.4,164.81,1,0.07
164.81,164.89,1,0.07
164.89,164.98,1,0.07
164.98,165.09,1,0.07
165.09,165.45,1,0.07
165.45,165.65,1,0.07
166.07,166.64,1,0.07
166.64,166.95,1,0.07
166.95,167.1,1,0.07
167.1,167.34,1,0.07
169.37,169.66,0,2.03
169.66,169.78,0,2.03
169.78,169.81,0,2.03
169.81,169.96,0,2.03
169.96,170.27,0,2.03
170.27,170.64,0,2.03
170.64,170.85,0,2.03
170.85,170.99,0,2.03
170.99,171.56,0,2.03
171.56,171.79,0,2.03
171.79,171.96,0,2.03
171.96,172.71,0,2.03
173.32,173.77,0,2.03
174.23,174.38,0,2.03
174.38,174.64,0,2.03
174.64,174.82,0,2.03
174.82,174.95,0,2.03
174.95,175.27,0,2.03
175.27,175.4,0,2.03
175.4,175.65,0,2.03
175.65,175.88,0,2.03
175.91,176.22,0,2.03
176.22,176.59,0,2.03
176.59,176.76,0,2.03
176.76,177.02,0,2.03
177.02,177.13,0,2.03
177.13,177.22,0,2.03
177.22,177.37,0,2.03
177.37,177.47,0,2.03
177.47,177.55,0,2.03
177.55,177.81,0,2.03
177.81,178.06,0,2.03
178.06,178.21,0,2.03
178.21,178.32,0,2.03
178.32,178.61,0,2.03
178.65,178.91,0,2.03
178.91,179.22,0,2.03
179.34,179.66,0,2.03
179.66,179.79,0,2.03
179.79,180.41,0,2.03
181.32,181.48,1,0.91
181.48,181.63,1,0.91
181.63,181.88,1,0.91
181.88,182.2,1,0.91
182.2,182.31,1,0.91
182.31,182.79,1,0.91
186.16,186.63,0,3.37
186.63,186.82,0,3.37
186.82,187.05,0,3.37
187.05,187.21,0,3.37
187.52,187.7,0,3.37
187.7,187.92,0,3.37
187.92,188.01,0,3.37
188.01,188.24,0,3.37
188.24,188.39,0,3.37
188.39,188.66,0,3.37
188.66,188.85,0,3.37
188.85,189.04,0,3.37
189.04,189.34,0,3.37
189.34,189.73,0,3.37
189.77,189.95,0,3.37
189.95,190.1,0,3.37
190.1,190.26,0,3.37
190.26,190.34,0,3.37
190.34,190.76,0,3.37
190.79,191.19,0,3.37
191.19,191.35,0,3.37
191.35,191.55,0,3.37
191.55,191.67,0,3.37
191.67,191.8,0,3.37
191.8,192,0,3.37
192,192.12,0,3.37
192.12,192.28,0,3.37
192.28,192.55,0,3.37
192.55,192.58,0,3.37
192.58,192.85,0,3.37
192.85,193.41,0,3.37
193.45,193.92,1,0.04
194.25,194.7,1,0.04
196.12,196.26,1,0.04
196.26,196.94,1,0.04
197.3,197.49,1,0.04
197.81,198.23,1,0.04
198.23,198.38,1,0.04
199.23,199.6,1,0.04
201.39,201.6,1,0.04
201.6,201.66,1,0.04
201.66,202.13,1,0.04
202.21,202.58,1,0.04
202.58,202.72,1,0.04
202.72,202.76,1,0.04
202.76,202.89,1,0.04
202.89,203.43,1,0.04
203.43,203.59,1,0.04
203.59,203.73,1,0.04
203.73,204.47,1,0.04
204.98,205.31,1,0.04
205.34,205.43,1,0.04
205.43,205.68,1,0.04
205.68,205.78,1,0.04
205.78,206.39,1,0.04
207.01,207.13,1,0.04
207.13,207.34,1,0.04
207.34,207.42,1,0.04
207.42,207.53,1,0.04
207.53,207.63,1,0.04
207.63,207.93,1,0.04
207.93,208.01,1,0.04
208.01,208.46,1,0.04
208.46,208.53,1,0.04
208.53,208.86,1,0.04
209.7,209.78,1,0.04
209.78,210.04,1,0.04
210.04,210.26,1,0.04
210.26,210.34,1,0.04
210.34,210.5,1,0.04
210.5,210.73,1,0.04
210.73,210.91,1,0.04
210.91,211.12,1,0.04
211.12,211.54,1,0.04
212.31,212.39,1,0.04
212.39,212.64,1,0.04
212.64,212.8,1,0.04
212.8,213.68,1,0.04
213.71,214.07,1,0.04
214.07,214.17,1,0.04
214.17,214.51,1,0.04
214.51,214.58,1,0.04
214.58,215.28,1,0.04
215.79,215.93,1,0.04
215.93,216.04,1,0.04
216.04,216.38,1,0.04
217.22,217.47,1,0.04
217.47,217.56,1,0.04
217.56,217.79,1,0.04
217.79,217.9,1,0.04
217.9,218.15,1,0.04
218.15,218.37,1,0.04
218.37,218.48,1,0.04
218.48,218.88,1,0.04
218.88,218.99,1,0.04
218.99,219.27,1,0.04
220.84,221.13,1,0.04
221.3,221.36,1,0.04
221.36,221.67,1,0.04
221.67,221.86,1,0.04
222.81,223.36,0,0.95
223.4,223.5,0,0.95
223.5,223.67,0,0.95
223.67,223.76,0,0.95
223.76,223.86,0,0.95
223.86,224.03,0,0.95
224.03,224.54,0,0.95
224.54,225.29,0,0.95
225.59,226,0,0.95
226,226.39,0,0.95
226.78,227.36,1,0.39
228,228.04,1,0.39
228.04,228.32,1,0.39
228.32,228.52,1,0.39
228.84,229.17,0,0.32
229.17,229.25,0,0.32
229.25,229.72,0,0.32
229.72,230.02,0,0.32
230.02,230.34,0,0.32
230.34,230.83,0,0.32
232.04,232.57,0,0.32
232.68,232.84,0,0.32
232.84,233.07,0,0.32
233.07,233.18,0,0.32
233.18,233.25,0,0.32
233.25,233.47,0,0.32
233.47,233.61,0,0.32
233.61,234.16,0,0.32
234.16,234.49,0,0.32
234.49,234.86,0,0.32
234.86,234.97,0,0.32
234.97,235.14,0,0.32
235.14,235.3,0,0.32
235.3,235.68,0,0.32
235.68,236.07,0,0.32
236.6,236.84,0,0.32
236.84,237.13,0,0.32
237.48,237.58,0,0.32
237.58,237.79,0,0.32
237.79,237.91,0,0.32
237.91,237.99,0,0.32
237.99,238.71,0,0.32
238.78,238.94,0,0.32
238.94,239.46,0,0.32
240.15,240.75,0,0.32
240.99,241.42,0,0.32
241.42,241.83,0,0.32
243.28,243.97,0,0.32
244.05,244.38,0,0.32
244.79,244.9,0,0.32
244.9,245.16,0,0.32
245.16,245.27,0,0.32
245.27,245.39,0,0.32
245.39,245.52,0,0.32
245.52,245.58,0,0.32
245.58,246.01,0,0.32
246.18,246.65,0,0.32
246.65,246.83,0,0.32
246.83,247.21,0,0.32
247.63,247.89,1,0.42
247.89,248.08,1,0.42
248.08,248.62,1,0.42
249.19,249.51,1,0.42
249.51,249.8,1,0.42
249.8,249.93,1,0.42
249.93,250.08,1,0.42
250.08,250.52,1,0.42
251.03,251.17,1,0.42
251.17,251.53,1,0.42
251.53,251.85,1,0.42
251.85,252.02,1,0.42
252.02,252.13,1,0.42
252.13,252.64,1,0.42
252.64,252.79,1,0.42
253.63,253.75,1,0.42
253.75,253.95,1,0.42
253.95,254,1,0.42
254,254.17,1,0.42
254.17,254.34,1,0.42
254.34,254.4,1,0.42
254.4,254.67,1,0.42
254.67,255.08,1,0.42
255.34,255.47,1,0.42
255.47,255.64,1,0.42
255.77,255.88,1,0.42
255.88,256.07,1,0.42
256.07,256.22,1,0.42
256.32,256.75,1,0.42
256.75,257.04,1,0.42
257.04,257.2,1,0.42
257.2,257.28,1,0.42
257.28,257.68,1,0.42
258.68,258.97,1,0.42
258.97,259.1,1,0.42
259.1,259.24,1,0.42
259.24,259.5,1,0.42
259.5,259.67,1,0.42
259.67,260.05,1,0.42
260.05,260.36,1,0.42
260.72,260.92,1,0.42
260.92,261.1,1,0.42
261.1,261.32,1,0.42
261.32,261.59,1,0.42
261.59,261.72,1,0.42
261.72,261.81,1,0.42
261.81,262.07,1,0.42
262.62,263.04,1,0.42
263.21,263.38,1,0.42
263.38,263.78,1,0.42
263.87,264.08,1,0.42
264.08,264.64,1,0.42
265.6,265.86,0,0.96
265.86,265.97,0,0.96
265.97,266.07,0,0.96
266.07,266.14,0,0.96
266.14,266.33,0,0.96
266.33,266.39,0,0.96
266.39,266.62,0,0.96
266.62,267.01,0,0.96
267.01,267.35,0,0.96
268.43,268.53,0,0.96
268.53,268.77,0,0.96
268.77,269.66,0,0.96
269.77,270.02,0,0.96
270.02,270.12,0,0.96
270.12,270.38,0,0.96
270.38,270.5,0,0.96
270.5,270.69,0,0.96
270.69,270.91,0,0.96
271.13,271.41,0,0.96
271.41,271.54,0,0.96
271.54,272.06,0,0.96
272.06,272.35,0,0.96
272.97,273.26,0,0.96
273.26,273.32,0,0.96
273.32,273.67,0,0.96
273.67,274.02,0,0.96
274.05,274.24,1,0.03
274.24,274.45,1,0.03
274.81,275.17,1,0.03
275.17,275.3,1,0.03
275.3,275.52,1,0.03
275.52,275.7,1,0.03
275.7,275.94,1,0.03
275.94,276.23,1,0.03
276.23,276.4,1,0.03
276.4,276.54,1,0.03
278.53,278.79,1,0.03
279,279.3,1,0.03
280.65,280.87,0,1.35
280.87,281.03,0,1.35
281.03,281.72,0,1.35
282.65,282.79,1,0.93
282.79,282.98,1,0.93
282.98,283.24,1,0.93
283.24,283.53,1,0.93
283.53,283.66,1,0.93
283.66,283.85,1,0.93
283.85,284.16,1,0.93
284.16,284.57,1,0.93
284.57,284.82,1,0.93
285.66,286.03,1,0.93
286.45,286.72,1,0.93
286.72,287.11,1,0.93
287.11,287.41,1,0.93
287.41,287.73,1,0.93
289.86,290.52,0,2.13
290.89,291.03,0,2.13
291.03,291.57,0,2.13
291.64,291.96,0,2.13
291.96,292.22,0,2.13
292.22,292.33,0,2.13
292.33,292.7,0,2.13
292.7,293.29,0,2.13
293.32,293.68,0,2.13
293.71,293.85,0,2.13
293.85,293.97,0,2.13
293.97,294.09,0,2.13
294.09,294.39,0,2.13
294.39,294.55,0,2.13
294.89,294.98,0,2.13
294.98,295.25,0,2.13
295.25,295.34,0,2.13
295.34,295.43,0,2.13
295.43,295.69,0,2.13
296.53,296.67,1,0.84
296.67,296.8,1,0.84
296.8,297.11,1,0.84
298.42,298.7,0,1.31
298.94,299.08,0,1.31
299.08,299.33,0,1.31
299.33,299.5,0,1.31
299.5,299.9,0,1.31
300.17,300.32,0,1.31
300.32,300.79,0,1.31
301.81,302.19,1,1.02
302.19,302.39,1,1.02
302.39,302.67,1,1.02
302.67,303.01,1,1.02
303.01,303.41,1,1.02
303.94,304.09,1,1.02
304.09,304.62,1,1.02
304.84,305,1,1.02
305,305.22,1,1.02
305.22,305.35,1,1.02
305.35,305.54,1,1.02
305.54,305.82,1,1.02
305.82,306.15,1,1.02
306.55,306.67,1,1.02
306.67,306.87,1,1.02
306.91,307.33,1,1.02
308.17,308.23,1,1.02
308.23,308.49,1,1.02
308.49,308.54,1,1.02
308.54,308.76,1,1.02
308.76,309.13,1,1.02
309.13,309.28,1,1.02
309.28,309.34,1,1.02
309.34,309.49,1,1.02
309.49,309.59,1,1.02
311.96,312.35,0,2.37
312.35,312.95,0,2.37
312.95,313.24,0,2.37
313.29,313.42,0,2.37
313.42,313.67,0,2.37
313.67,313.77,0,2.37
313.77,313.97,0,2.37
313.97,314.08,0,2.37
314.08,314.3,0,2.37
314.3,314.81,0,2.37
316.53,316.68,0,2.37
316.68,316.86,0,2.37
316.86,316.94,0,2.37
316.94,317.26,0,2.37
317.26,317.42,0,2.37
317.77,318.12,0,2.37
318.12,318.24,0,2.37
318.24,318.4,0,2.37
318.4,318.56,0,2.37
318.56,319.02,0,2.37
319.02,319.13,0,2.37
319.13,319.22,0,2.37
319.22,319.5,0,2.37
319.5,319.57,0,2.37
319.57,319.78,0,2.37
319.78,319.89,0,2.37
319.89,319.96,0,2.37
319.96,320.09,0,2.37
320.09,320.15,0,2.37
320.15,320.42,0,2.37
320.42,320.56,0,2.37
320.56,320.83,0,2.37
320.83,321.13,0,2.37
321.67,321.79,0,2.37
321.79,321.86,0,2.37
321.86,322.16,0,2.37
322.16,322.32,0,2.37
322.32,322.42,0,2.37
322.42,323.23,0,2.37
323.23,323.88,0,2.37
323.88,324.02,0,2.37
324.02,324.14,0,2.37
324.14,324.38,0,2.37
324.38,324.54,0,2.37
324.54,324.69,0,2.37
324.69,324.88,0,2.37
324.88,325.2,0,2.37
325.63,326.34,0,2.37
326.75,327.08,0,2.37
327.08,327.19,0,2.37
327.19,327.36,0,2.37
327.36,327.67,0,2.37
327.67,327.79,0,2.37
327.79,327.9,0,2.37
327.9,328.07,0,2.37
328.07,328.31,0,2.37
328.31,328.5,0,2.37
328.5,329.05,0,2.37
329.05,329.16,0,2.37
329.16,329.75,0,2.37
332.73,333,1,2.98
333,333.24,1,2.98
333.24,333.39,1,2.98
333.39,333.62,1,2.98
333.62,333.98,1,2.98
333.98,334.15,1,2.98
335.36,335.49,1,2.98
335.49,335.85,1,2.98
335.85,335.94,1,2.98
335.94,336.23,1,2.98
336.23,336.48,1,2.98
336.48,336.66,1,2.98
337.51,337.64,1,2.98
337.64,337.74,1,2.98
337.74,337.88,1,2.98
337.88,338.38,1,2.98
338.38,338.48,1,2.98
338.48,338.54,1,2.98
338.54,338.86,1,2.98
338.86,339,1,2.98
339,339.08,1,2.98
339.08,339.4,1,2.98
339.4,339.86,1,2.98
340.21,340.66,1,2.98
341.08,341.43,1,2.98
341.43,341.67,1,2.98
341.67,341.79,1,2.98
341.79,341.97,1,2.98
341.97,342.37,1,2.98
342.37,342.51,1,2.98
342.51,342.87,1,2.98
342.87,342.97,1,2.98
343.6,343.83,1,2.98
343.86,343.96,1,2.98
343.96,344.4,1,2.98
344.4,344.65,1,2.98
345.83,345.96,1,2.98
345.96,346.29,1,2.98
346.29,346.44,1,2.98
346.44,346.79,1,2.98
346.79,346.87,1,2.98
346.87,347.15,1,2.98
347.15,347.44,1,2.98
347.44,347.57,1,2.98
347.57,347.77,1,2.98
347.77,347.98,1,2.98
347.98,348.12,1,2.98
348.12,348.52,1,2.98
349.07,349.24,1,2.98
349.24,349.39,1,2.98
349.39,349.45,1,2.98
349.45,349.85,1,2.98
349.85,350.11,1,2.98
351.23,351.47,1,2.98
353.7,354.04,1,2.98
354.65,354.8,1,2.98
354.8,355.12,1,2.98
355.12,355.24,1,2.98
355.24,355.72,1,2.98
355.72,356.03,1,2.98
357.28,357.76,0,1.25
357.76,357.88,0,1.25
357.88,357.96,0,1.25
357.96,358.4,0,1.25
358.4,358.77,0,1.25
358.94,359.58,0,1.25
359.58,359.72,0,1.25
359.72,359.93,0,1.25
359.93,360.57,0,1.25
360.83,361.61,0,1.25
361.61,361.97,0,1.25
363.13,363.3,0,1.25
363.3,363.43,0,1.25
363.43,363.55,0,1.25
363.55,363.79,0,1.25
363.79,363.98,0,1.25
363.98,364.05,0,1.25
364.05,364.72,0,1.25
364.72,364.84,0,1.25
364.84,365.06,0,1.25
365.1,365.35,0,1.25
366.65,367.27,0,1.25
368.61,368.79,0,1.25
368.79,368.83,0,1.25
368.83,369.26,0,1.25
369.29,369.39,0,1.25
369.39,369.54,0,1.25
369.54,369.8,0,1.25
369.8,369.97,0,1.25
369.97,370.06,0,1.25
370.06,370.15,0,1.25
370.15,370.27,0,1.25
370.27,370.33,0,1.25
370.33,370.51,0,1.25
370.51,370.92,0,1.25
370.92,371.17,0,1.25
371.17,371.25,0,1.25
371.25,371.34,0,1.25
371.34,371.44,0,1.25
371.44,371.55,0,1.25
371.55,371.69,0,1.25
371.69,371.84,0,1.25
371.84,371.94,0,1.25
371.94,372.21,0,1.25
372.21,372.53,0,1.25
372.53,372.63,0,1.25
372.63,372.76,0,1.25
372.76,372.99,0,1.25
373.46,374.11,0,1.25
374.72,374.93,0,1.25
374.93,375.2,0,1.25
375.2,375.28,0,1.25
